id,resource,concept,timestamp,role,permitId,requestedAmount,permitOrganizationalEntity,permitRequestedBudget,adjustedAmount,processTime,tripTime,TotalDeclared,RequestedAmount,Overspent,Overspent_Amount,Overspent_bool,boolProcessDelay
fd_declaration 74296_18,SYSTEM,Payment Handled,2017-05-01 17:31:05+02:00,UNDEFINED,74294,1322.3584970472189,65455,1670.3475752175398,1322.3584970472189,84.0,3.0,1322.3584970472189,950,True,163.43823099871656,1,1
st_step 55056_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-24 12:16:04+02:00,EMPLOYEE,55048,10.263818572095122,65455,14.255303572354336,10.263818572095122,7.0,0.0,10.263818572095122,18,False,-3.991485000259214,0,0
rv_travel permit 42735_6,STAFF MEMBER,Start trip,2018-03-08 00:00:00+01:00,EMPLOYEE,42735,192.01913611469303,65454,142.14665901487913,192.01913611469303,19.0,1.0,192.01913611469303,227,False,-2.5376978341149083,0,0
rv_travel permit 36638_7,STAFF MEMBER,End trip,2018-05-16 00:00:00+02:00,EMPLOYEE,36638,1547.2577190729126,65464,988.1303064722148,1547.2577190729126,23.0,3.0,1547.2577190729126,"1,237",False,-16.260590418713036,0,0
st_step 64886_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-06-21 07:31:29+02:00,ADMINISTRATION,64879,1381.9146023752955,65455,1748.8848024005697,1381.9146023752955,32.0,5.0,1381.9146023752955,"1,130",False,-638.1049480286249,0,0
st_step 72317_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-05-04 15:23:46+02:00,EMPLOYEE,72311,385.3304045414432,65455,744.7793213636792,385.3304045414432,53.0,6.0,385.3304045414432,415,False,-914.5793939116184,0,0
st_step 28243_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-26 08:58:10+02:00,SUPERVISOR,28232,964.037504939511,65456,2089.7248372477634,964.037504939511,49.0,2.0,964.037504939511,"1,540",False,-163.38557713585203,0,0
rv_travel permit 76184_6,STAFF MEMBER,Start trip,2017-02-22 00:00:00+01:00,EMPLOYEE,76184,1054.6740294960018,65455,436.6123670494201,1054.6740294960018,65.0,4.0,1054.6740294960018,"1,302",True,618.0616624465817,1,1
fd_declaration 65785_17,SYSTEM,Request Payment,2018-08-21 08:23:01+02:00,UNDEFINED,65783,30.32772062073344,65457,42.44063547829205,30.32772062073344,23.0,0.0,30.32772062073344,30,False,0.0,0,0
st_step 69996_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-17 08:50:55+02:00,ADMINISTRATION,69987,207.41511549760224,65457,160.87315904465623,207.41511549760224,32.0,4.0,207.41511549760224,278,True,58.1956079453704,1,0
fd_declaration 52320_18,SYSTEM,Payment Handled,2019-01-07 17:31:13+01:00,UNDEFINED,52318,847.5895142910208,65454,640.7537795669509,847.5895142910208,97.0,1.0,847.5895142910208,"1,424",True,103.6041241275866,1,1
st_step 75141_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-03-21 11:11:34+01:00,EMPLOYEE,75133,289.1709217631373,65455,1080.589990198982,289.1709217631373,39.0,3.0,289.1709217631373,354,False,-307.1419959970046,0,0
st_step 58364_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-10-15 14:02:19+02:00,ADMINISTRATION,58359,2391.5711375335786,65456,2915.4732258676386,2391.5711375335786,49.0,13.0,2391.5711375335786,"1,813",False,-378.5884812311842,0,0
st_step 4836_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-03-06 08:52:59+01:00,DIRECTOR,4828,1874.4031035709093,65470,2117.048903165546,1874.4031035709093,230.0,5.0,1874.4031035709093,"1,274",False,-2171.6004559424355,0,1
st_step 5841_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-02 21:44:29+02:00,ADMINISTRATION,5832,1041.949187808632,65456,990.1581914882868,1041.949187808632,31.0,5.0,1041.949187808632,785,False,-285.374618317014,0,0
rv_travel permit 18673_7,STAFF MEMBER,End trip,2018-09-22 00:00:00+02:00,EMPLOYEE,18673,472.2611045190114,65464,648.3209045263412,472.2611045190114,110.0,1.0,472.2611045190114,459,True,9.260021657235484,1,1
st_step 642_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-03-19 09:13:49+01:00,ADMINISTRATION,633,393.08952069146426,65458,364.816260502519,393.08952069146426,19.0,5.0,393.08952069146426,431,True,28.273260188945244,1,0
st_step 20650_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2018-06-18 11:00:17+02:00,SUPERVISOR,20644,84.10952440319285,65455,481.9707261449647,84.10952440319285,27.0,7.0,84.10952440319285,63,False,-783.6871559472096,0,0
st_step 27444_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-02 09:35:06+01:00,ADMINISTRATION,27438,323.65272816687906,65454,527.894592638134,323.65272816687906,52.0,1.0,323.65272816687906,263,False,-303.96282835444543,0,0
st_step 68109_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-09-20 10:21:32+02:00,EMPLOYEE,68099,875.6784549713,65456,829.9734042691822,875.6784549713,49.0,3.0,875.6784549713,"1,012",True,226.7072679866409,1,0
st_step 78779_0,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-11-23 16:39:48+01:00,PRE_APPROVER,78774,130.56367117117043,65458,185.3133545069824,130.56367117117043,28.0,4.0,130.56367117117043,153,False,-125.44352720367354,0,0
fd_declaration 74471_18,SYSTEM,Payment Handled,2017-08-17 17:31:07+02:00,UNDEFINED,74469,830.8334938031411,65458,1255.4196048489705,830.8334938031411,136.0,1.0,830.8334938031411,"1,515",True,282.42854739842744,1,1
st_step 74402_0,STAFF MEMBER,Permit FINAL_APPROVED by SUPERVISOR,2017-03-20 16:25:00+01:00,SUPERVISOR,74398,287.6134247428532,65458,566.5112911601655,287.6134247428532,290.0,1.0,287.6134247428532,198,False,-278.89786641731223,0,1
rv_travel permit 47542_6,STAFF MEMBER,Start trip,2018-12-07 00:00:00+01:00,EMPLOYEE,47542,415.8487062679594,65467,265.1407187908909,415.8487062679594,48.0,0.0,415.8487062679594,296,False,-307.67184686717275,0,0
st_step 83653_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-10-16 04:44:46+02:00,PRE_APPROVER,83643,299.69532727649937,65458,392.2685889360228,299.69532727649937,14.0,0.0,299.69532727649937,321,False,-27.075278788219578,0,0
st_step 75152_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-06-06 15:08:28+02:00,PRE_APPROVER,75143,1110.875511011024,65455,1412.5981029739216,1110.875511011024,118.0,5.0,1110.875511011024,823,False,-549.363709576533,0,1
st_step 67250_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-05-08 16:20:59+02:00,ADMINISTRATION,67236,650.8465091167915,65457,658.307453387599,650.8465091167915,189.0,2.0,650.8465091167915,700,True,185.9561454619404,1,1
st_step 40131_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-20 19:05:32+02:00,EMPLOYEE,40127,3144.121852074311,65456,3224.81725290005,3144.121852074311,59.0,9.0,3144.121852074311,"2,429",False,-674.3876018652595,0,0
st_step 21812_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-08-06 11:04:45+02:00,ADMINISTRATION,21805,1835.9011702434311,65460,2008.977949516572,1835.9011702434311,91.0,22.0,1835.9011702434311,"1,659",False,-2452.294751814011,0,1
st_step 57975_0,STAFF MEMBER,Declaration APPROVED by SUPERVISOR,2018-09-18 15:47:50+02:00,SUPERVISOR,57964,3646.787030339055,65459,4414.990732292569,3646.787030339055,49.0,6.0,3646.787030339055,"2,982",True,1189.8115620917563,1,0
rv_travel permit 82666_6,STAFF MEMBER,Start trip,2017-06-22 00:00:00+02:00,EMPLOYEE,82666,471.3547184817127,65455,621.3972893028517,471.3547184817127,31.0,4.0,471.3547184817127,361,False,-246.7757390389022,0,0
st_step 3589_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-04-20 17:19:45+02:00,EMPLOYEE,3581,168.27245647828764,65455,424.77084552777234,168.27245647828764,74.0,1.0,168.27245647828764,231,False,-210.52268364599612,0,1
fd_declaration 51115_17,SYSTEM,Request Payment,2018-10-23 09:22:59+02:00,UNDEFINED,51113,325.7811039839794,65464,472.393633244772,325.7811039839794,24.0,2.0,325.7811039839794,396,False,-93.78546932872132,0,0
st_step 53429_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-03-19 11:59:07+01:00,BUDGET OWNER,53424,979.1974669214948,65458,1232.3995579103482,979.1974669214948,131.0,8.0,979.1974669214948,874,False,-253.2020909888533,0,1
st_step 38975_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-10-03 10:50:56+02:00,SUPERVISOR,38967,588.8451919286814,65457,740.5517834811385,588.8451919286814,123.0,3.0,588.8451919286814,"1,121",True,89.82384283657854,1,1
st_step 30130_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-09-04 11:02:01+02:00,ADMINISTRATION,30118,380.81808312335306,65460,905.4989225527308,380.81808312335306,83.0,1.0,380.81808312335306,573,False,-51.17450680715217,0,1
fd_declaration 69348_17,SYSTEM,Request Payment,2018-05-07 09:39:46+02:00,UNDEFINED,69346,395.8864478716455,65458,333.586837490131,395.8864478716455,17.0,2.0,395.8864478716455,273,False,-111.66028016892568,0,0
st_step 51363_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-10-15 15:23:34+02:00,EMPLOYEE,51353,1270.5778657711348,65456,607.9388543173787,1270.5778657711348,168.0,6.0,1270.5778657711348,"1,034",True,41.77915612787115,1,1
st_step 3378_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-02-21 21:38:00+01:00,ADMINISTRATION,3372,64.98409601767187,65455,789.6756882120551,64.98409601767187,49.0,2.0,64.98409601767187,114,False,-815.721415800776,0,0
st_step 59731_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-09-12 22:18:11+02:00,ADMINISTRATION,59724,1093.3701885007165,65466,1494.4426948437003,1093.3701885007165,88.0,7.0,1093.3701885007165,"1,979",True,540.8839891572518,1,1
fd_declaration 35743_17,SYSTEM,Request Payment,2018-06-28 16:56:36+02:00,UNDEFINED,35741,795.7532244341588,65454,868.3596261351797,795.7532244341588,63.0,2.0,795.7532244341588,605,False,-69.41356719579142,0,1
rv_travel permit 45957_6,STAFF MEMBER,Start trip,2018-06-18 00:00:00+02:00,EMPLOYEE,45957,499.0435974964502,65458,594.8049162006623,499.0435974964502,83.0,4.0,499.0435974964502,542,False,-76.42180552067413,0,1
st_step 58230_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-12-17 11:41:06+01:00,ADMINISTRATION,58216,2113.755842528188,65458,1514.1970343001838,2113.755842528188,88.0,5.0,2113.755842528188,"1,741",False,-193.0426071005063,0,1
st_step 78795_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-12-12 14:41:40+01:00,EMPLOYEE,78788,199.4707900944604,65458,504.2015927596531,199.4707900944604,36.0,6.0,199.4707900944604,253,False,-15.144654182409482,0,0
st_step 15959_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-16 12:45:07+01:00,SUPERVISOR,15950,231.5734032065873,65458,245.2561354172565,231.5734032065873,18.0,2.0,231.5734032065873,180,False,-2.573037813406529,0,0
st_step 24235_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-12-07 15:24:43+01:00,ADMINISTRATION,24228,708.6119837441332,65464,737.2421252611132,708.6119837441332,87.0,4.0,708.6119837441332,969,True,13.894352622433985,1,1
st_step 84062_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2017-09-06 11:28:41+02:00,EMPLOYEE,84057,2.7750066620442526,65455,319.9816256218493,2.7750066620442526,71.0,1.0,2.7750066620442526,5,False,-136.1667348354641,0,1
st_step 690_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-01-18 15:08:06+01:00,BUDGET OWNER,682,318.497815942683,65460,280.67199973402376,318.497815942683,28.0,3.0,318.497815942683,551,False,-208.5396014659492,0,0
st_step 77768_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-05-04 11:46:18+02:00,PRE_APPROVER,77761,154.5245634167036,65455,242.85017523676373,154.5245634167036,22.0,2.0,154.5245634167036,292,True,14.288230178941774,1,0
st_step 36753_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-05-15 19:10:25+02:00,EMPLOYEE,36748,898.8555180994928,65466,846.4413585661722,898.8555180994928,50.0,6.0,898.8555180994928,981,True,175.00652798879014,1,0
st_step 68978_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-06-19 15:43:01+02:00,DIRECTOR,68971,2731.639751966346,65456,3493.251100765809,2731.639751966346,30.0,7.0,2731.639751966346,"2,549",False,-268.9845342265803,0,0
st_step 68135_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-03-26 13:02:49+02:00,ADMINISTRATION,68130,1080.05608530145,65469,928.1402837592055,1080.05608530145,70.0,4.0,1080.05608530145,979,True,142.3158682368612,1,1
fd_declaration 4073_17,SYSTEM,Request Payment,2018-06-07 14:55:22+02:00,UNDEFINED,4071,1193.9226012560214,65459,1260.1865088464565,1193.9226012560214,119.0,25.0,1193.9226012560214,889,False,-149.07245077549874,0,1
st_step 85599_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-08-29 12:12:31+02:00,SUPERVISOR,85590,1088.7892146060594,65458,1144.091830923322,1088.7892146060594,76.0,4.0,1088.7892146060594,994,False,-116.108306587769,0,1
rv_travel permit 58572_7,STAFF MEMBER,End trip,2018-11-23 00:00:00+01:00,EMPLOYEE,58572,788.8533652378211,65455,877.9822773309597,788.8533652378211,40.0,4.0,788.8533652378211,924,False,-64.88404302821903,0,0
st_step 15242_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-05-28 13:25:24+02:00,ADMINISTRATION,15230,2033.9990559371104,65456,1710.0881607354358,2033.9990559371104,117.0,12.0,2033.9990559371104,"1,565",True,279.43118020861266,1,1
st_step 35371_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-14 14:47:13+01:00,EMPLOYEE,35365,123.04616142149908,65456,49.2474551095498,123.04616142149908,22.0,1.0,123.04616142149908,97,True,55.81475363449442,1,0
st_step 52392_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-09-19 10:57:58+02:00,EMPLOYEE,52388,333.8430686752569,65456,456.82729699163536,333.8430686752569,75.0,1.0,333.8430686752569,361,False,-202.5252965093664,0,1
st_step 33041_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-07-17 14:43:15+02:00,EMPLOYEE,33032,2161.162825104926,65458,3293.021283355351,2161.162825104926,52.0,11.0,2161.162825104926,"2,297",False,-1269.3746057322885,0,0
st_step 30972_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-04-16 09:26:34+02:00,ADMINISTRATION,30963,1388.2899157542297,65456,1084.6291130359075,1388.2899157542297,31.0,2.0,1388.2899157542297,"1,071",False,-296.8425683545456,0,0
st_step 12527_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-14 13:23:37+02:00,ADMINISTRATION,12510,792.3441601228913,65466,2874.2172321823014,792.3441601228913,79.0,8.0,5136.7158093973785,586,True,539.49713291644,1,1
st_step 50712_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-10-31 19:25:14+01:00,EMPLOYEE,50706,54.53070570908178,65456,296.0647473134034,54.53070570908178,32.0,2.0,54.53070570908178,51,False,-319.69962758853825,0,0
rv_travel permit 58924_6,STAFF MEMBER,Start trip,2018-08-31 00:00:00+02:00,EMPLOYEE,58924,78.09485447335501,65455,101.0227559478305,78.09485447335501,13.0,0.0,78.09485447335501,68,False,-14.353633693590922,0,0
fd_declaration 80726_18,SYSTEM,Payment Handled,2017-11-30 17:31:03+01:00,UNDEFINED,80724,874.6783457942729,65455,521.2573896534067,874.6783457942729,21.0,7.0,874.6783457942729,654,True,205.9640141472752,1,0
st_step 21803_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-06-11 05:15:16+02:00,SUPERVISOR,21792,523.7862725471465,65457,473.5968790036986,523.7862725471465,40.0,2.0,523.7862725471465,495,True,2.11630817190769,1,0
st_step 62425_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-07-20 13:13:08+02:00,ADMINISTRATION,62419,729.8653548195726,65458,652.1921430647992,729.8653548195726,25.0,7.0,729.8653548195726,657,False,0.0,0,0
st_step 18603_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-08-17 11:16:36+02:00,EMPLOYEE,18592,232.0313809226401,65466,279.29418391622085,232.0313809226401,271.0,2.0,232.0313809226401,201,False,-229.7226109632108,0,1
st_step 22657_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-01-23 11:52:40+01:00,EMPLOYEE,22650,102.31324098556016,65458,161.12321415048842,102.31324098556016,14.0,1.0,102.31324098556016,127,False,-58.809973164928266,0,0
st_step 85190_0,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-06-12 13:33:38+02:00,PRE_APPROVER,85185,431.5273545781119,65455,1477.9447026363327,431.5273545781119,108.0,4.0,431.5273545781119,627,False,-497.5985284848084,0,1
st_step 58453_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-12-02 16:40:32+01:00,SUPERVISOR,58446,247.19519002763693,65458,512.9923179900462,247.19519002763693,40.0,5.0,247.19519002763693,253,False,-632.155288331546,0,0
fd_declaration 5808_18,SYSTEM,Payment Handled,2018-04-05 17:30:52+02:00,UNDEFINED,5806,208.07591751592096,65457,193.7352741078188,208.07591751592096,28.0,0.0,208.07591751592096,284,True,20.51452707903445,1,0
st_step 36601_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-08-28 17:32:15+02:00,ADMINISTRATION,36592,142.79083585333163,65454,445.1480141269382,142.79083585333163,123.0,5.0,142.79083585333163,98,False,-367.17643505142416,0,1
st_step 19458_0,STAFF MEMBER,Declaration REJECTED by ADMINISTRATION,2018-09-16 19:55:33+02:00,ADMINISTRATION,19447,362.4933590525129,65464,566.1986324595075,362.4933590525129,42.0,3.0,362.4933590525129,602,False,-179.4402342153636,0,0
st_step 78161_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-05-19 13:36:46+02:00,EMPLOYEE,78154,28.86866122579504,65455,0.0,28.86866122579504,33.0,1.0,28.86866122579504,23,True,28.86866122579504,1,0
rv_travel permit 33685_7,STAFF MEMBER,End trip,2018-10-06 00:00:00+02:00,EMPLOYEE,33685,1736.3644225831868,65460,1002.4857605552866,1736.3644225831868,52.0,6.0,1736.3644225831868,"1,328",True,298.1107592989206,1,0
st_step 78459_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2017-11-20 15:39:03+01:00,SUPERVISOR,78452,477.1762707391071,65455,256.67611852277554,477.1762707391071,16.0,2.0,477.1762707391071,393,True,161.4871348811737,1,0
st_step 78301_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2017-12-18 10:47:39+01:00,EMPLOYEE,78295,193.52001417726052,65458,290.6431003285314,193.52001417726052,30.0,1.0,193.52001417726052,134,False,-600.7785514756746,0,0
fd_declaration 84405_18,SYSTEM,Payment Handled,2018-03-05 17:30:57+01:00,UNDEFINED,84403,597.7613915811378,65458,2134.2133282432496,597.7613915811378,91.0,16.0,597.7613915811378,"1,090",False,-334.52701730687534,0,1
st_step 2898_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2018-02-06 12:27:12+01:00,DIRECTOR,2893,3316.0445004080284,65456,1993.611724931381,3316.0445004080284,53.0,6.0,3316.0445004080284,"2,534",False,-217.231013049618,0,0
st_step 51188_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-06-20 10:50:26+02:00,EMPLOYEE,51176,1188.206164447081,65456,1948.0415373545632,1188.206164447081,64.0,5.0,1188.206164447081,"1,540",True,15.431248888922935,1,1
st_step 14595_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-03-09 11:59:41+01:00,EMPLOYEE,14580,963.0015447084064,65454,910.574732419332,963.0015447084064,31.0,2.0,963.0015447084064,740,True,39.04060316385426,1,0
st_step 11956_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-09-04 10:25:43+02:00,ADMINISTRATION,11946,297.24125671838567,65457,392.7809033813531,297.24125671838567,56.0,3.0,297.24125671838567,229,False,-92.15776955024188,0,0
st_step 47526_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-11-02 12:34:55+01:00,EMPLOYEE,47520,88.33176839462438,65455,100.86440205715644,88.33176839462438,27.0,0.0,88.33176839462438,62,False,-54.13882579025365,0,0
st_step 79056_0,STAFF MEMBER,Permit FINAL_APPROVED by DIRECTOR,2017-05-31 11:49:53+02:00,DIRECTOR,79052,1724.9562799250723,65458,2462.378419864588,1724.9562799250723,83.0,6.0,1724.9562799250723,"2,034",False,-102.6153932502134,0,1
fd_declaration 21523_17,SYSTEM,Request Payment,2018-04-10 14:14:47+02:00,UNDEFINED,21521,1859.4509391275976,65466,1467.529150667788,1859.4509391275976,161.0,94.0,1859.4509391275976,"1,379",False,0.0,0,1
st_step 67919_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-08-22 13:28:48+02:00,EMPLOYEE,67911,1390.1315529237904,65458,1379.9634015439926,1390.1315529237904,38.0,6.0,1390.1315529237904,957,True,10.168151379797791,1,0
rv_travel permit 26165_7,STAFF MEMBER,End trip,2018-05-25 00:00:00+02:00,EMPLOYEE,26165,557.5849908670122,65459,1251.758585288229,557.5849908670122,83.0,3.0,557.5849908670122,"1,096",False,-159.43686528152818,0,1
fd_declaration 84814_18,SYSTEM,Payment Handled,2017-10-19 17:31:01+02:00,UNDEFINED,84812,949.5790239748442,65455,1920.4880819263824,949.5790239748442,54.0,6.0,949.5790239748442,"1,843",True,45.34072387942831,1,0
st_step 50115_0,STAFF MEMBER,Permit REJECTED by EMPLOYEE,2018-10-30 13:30:10+01:00,EMPLOYEE,50108,883.1809578762898,65456,749.4480987068573,883.1809578762898,53.0,3.0,883.1809578762898,904,True,62.526085513365615,1,0
st_step 54209_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-09-27 08:32:49+02:00,SUPERVISOR,54202,622.3977863634872,65455,842.0600198540926,622.3977863634872,121.0,6.0,622.3977863634872,660,False,-14.14540423553376,0,1
st_step 56098_0,STAFF MEMBER,Declaration REJECTED by EMPLOYEE,2018-09-19 08:12:44+02:00,EMPLOYEE,56082,875.9478882510812,65456,2368.5130021529067,875.9478882510812,81.0,9.0,875.9478882510812,"1,564",False,-132.17627981282294,0,1
st_step 36630_0,STAFF MEMBER,Declaration APPROVED by BUDGET OWNER,2018-09-10 16:19:02+02:00,BUDGET OWNER,36619,2956.211205609318,65456,3523.4369689308646,2956.211205609318,136.0,5.0,2956.211205609318,"3,500",False,-84.4631773031233,0,1
st_step 38981_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-06-07 10:41:10+02:00,EMPLOYEE,38977,517.8418538422638,65458,622.0127736133893,517.8418538422638,105.0,3.0,517.8418538422638,849,False,-61.60427236521639,0,1
st_step 22444_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-04-25 10:46:42+02:00,SUPERVISOR,22437,2204.18182255575,65456,1546.79741625022,2204.18182255575,96.0,6.0,2204.18182255575,"1,974",False,-29.031776791514403,0,1
st_step 6313_0,STAFF MEMBER,Permit SUBMITTED by EMPLOYEE,2018-01-22 10:53:14+01:00,EMPLOYEE,6307,2249.007253921455,65460,2362.859269470536,2249.007253921455,80.0,3.0,2249.007253921455,"1,536",False,-825.8073510492841,0,1
fd_declaration 72223_17,SYSTEM,Request Payment,2017-06-01 15:18:03+02:00,UNDEFINED,72220,1112.9998402984802,65458,1104.180401647533,1112.9998402984802,50.0,2.0,1112.9998402984802,744,False,-53.85483098218447,0,0
fd_declaration 31646_18,SYSTEM,Payment Handled,2018-12-10 17:31:27+01:00,UNDEFINED,31644,1341.0747916533517,65458,2128.6901454815106,1341.0747916533517,244.0,14.0,1341.0747916533517,"1,197",False,-787.615353828159,0,1
st_step 32990_0,STAFF MEMBER,Permit APPROVED by BUDGET OWNER,2018-05-29 14:01:16+02:00,BUDGET OWNER,32983,2000.323185552968,65454,1757.2078748100555,2000.323185552968,107.0,6.0,2000.323185552968,"1,476",False,-710.1418355215142,0,1
st_step 81344_0,STAFF MEMBER,Permit REJECTED by PRE_APPROVER,2017-05-30 09:00:25+02:00,PRE_APPROVER,81336,1060.100165197881,65455,1221.320108832199,1060.100165197881,177.0,8.0,1060.100165197881,"1,175",False,-67.66596799135391,0,1
st_step 19040_0,STAFF MEMBER,Permit APPROVED by ADMINISTRATION,2018-06-14 15:58:32+02:00,ADMINISTRATION,19033,3428.7841472538066,65456,3456.599217968068,3428.7841472538066,95.0,6.0,3428.7841472538066,"3,452",True,448.960149061043,1,1
fd_declaration 64516_17,SYSTEM,Request Payment,2018-09-27 11:02:39+02:00,UNDEFINED,64514,3194.6604333130435,65459,1674.084168719,3194.6604333130435,90.0,4.0,3194.6604333130435,"2,524",True,410.0911174300418,1,1
st_step 24770_0,STAFF MEMBER,Declaration FINAL_APPROVED by SUPERVISOR,2018-05-01 13:54:20+02:00,SUPERVISOR,24762,809.6443100267232,65454,400.0193256984412,809.6443100267232,26.0,2.0,809.6443100267232,750,True,26.98814366755744,1,0
rv_travel permit 82051_7,STAFF MEMBER,End trip,2017-06-29 00:00:00+02:00,EMPLOYEE,82051,183.80360646346432,65458,312.71819710130154,183.80360646346432,30.0,3.0,183.80360646346432,254,False,-163.5417915777281,0,0
st_step 23044_0,STAFF MEMBER,Declaration SUBMITTED by EMPLOYEE,2018-11-30 14:29:01+01:00,EMPLOYEE,23035,2644.8527321985216,65456,2138.9668443392584,2644.8527321985216,192.0,8.0,2644.8527321985216,"1,807",False,-1160.6907673676965,0,1
rv_travel permit 27848_6,STAFF MEMBER,Start trip,2018-11-27 00:00:00+01:00,EMPLOYEE,27848,503.8493640061923,65466,616.0830786103152,503.8493640061923,84.0,1.0,503.8493640061923,553,False,-70.15624055782422,0,1
st_step 78361_0,STAFF MEMBER,Permit APPROVED by PRE_APPROVER,2017-12-04 15:56:14+01:00,PRE_APPROVER,78354,334.7664003239676,65455,526.7122200305207,334.7664003239676,45.0,4.0,334.7664003239676,521,False,-179.2702988299174,0,0
st_step 61490_0,STAFF MEMBER,Declaration APPROVED by ADMINISTRATION,2018-08-28 13:08:12+02:00,ADMINISTRATION,61481,2181.5934075809555,65464,1904.9946955173464,2181.5934075809555,62.0,9.0,2181.5934075809555,"2,448",False,-369.8371177067388,0,1
st_step 80779_0,STAFF MEMBER,Declaration APPROVED by PRE_APPROVER,2017-12-21 17:11:38+01:00,PRE_APPROVER,80771,409.588510324726,65458,653.4745463870272,409.588510324726,31.0,3.0,409.588510324726,702,False,-243.8860360623012,0,0
rv_travel permit 29861_7,STAFF MEMBER,End trip,2018-10-12 00:00:00+02:00,EMPLOYEE,29861,973.71497824649,65457,479.3339835637431,973.71497824649,76.0,1.0,973.71497824649,675,True,252.4446239898308,1,1
fd_declaration 14101_18,SYSTEM,Payment Handled,2018-11-22 17:31:33+01:00,UNDEFINED,14098,126.24998069179856,65464,256.3542706953064,126.24998069179856,75.0,5.0,126.24998069179856,214,False,0.0,0,1
